"country","iso2","iso3","iso_numeric","year","measure","unit","age_group","sex","risk_factor","best","lo","hi"
"Afghanistan","AF","AFG","004",2018,"inc","num","0-14","a","all",14000,7400,21000
"Afghanistan","AF","AFG","004",2018,"inc","num","0-14","f","all",6800,2200,11000
"Afghanistan","AF","AFG","004",2018,"inc","num","0-14","m","all",7300,2400,12000
"Afghanistan","AF","AFG","004",2018,"inc","num","0-4","f","all",2700,0,6700
"Afghanistan","AF","AFG","004",2018,"inc","num","0-4","m","all",3200,0,8100
"Afghanistan","AF","AFG","004",2018,"inc","num","15-24","f","all",7400,0,18000
"Afghanistan","AF","AFG","004",2018,"inc","num","15-24","m","all",5900,0,15000
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","a","all",56000,30000,83000
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","a","alc",440,0,2200
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","a","dia",3100,56,12000
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","f","alc",67,3,220
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","f","dia",1600,170,4600
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","f","all",29000,9600,49000
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","m","all",27000,8900,45000
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","m","alc",370,21,1200
"Afghanistan","AF","AFG","004",2018,"inc","num","15plus","m","dia",1500,150,4300
"Afghanistan","AF","AFG","004",2018,"inc","num","25-34","f","all",6000,0,15000
"Afghanistan","AF","AFG","004",2018,"inc","num","25-34","m","all",5200,0,13000
"Afghanistan","AF","AFG","004",2018,"inc","num","35-44","f","all",5000,0,12000
"Afghanistan","AF","AFG","004",2018,"inc","num","35-44","m","all",4900,0,12000
"Afghanistan","AF","AFG","004",2018,"inc","num","45-54","f","all",4000,0,10000
"Afghanistan","AF","AFG","004",2018,"inc","num","45-54","m","all",3700,0,9200
"Afghanistan","AF","AFG","004",2018,"inc","num","5-14","f","all",4100,0,10000
"Afghanistan","AF","AFG","004",2018,"inc","num","5-14","m","all",4000,0,10000
"Afghanistan","AF","AFG","004",2018,"inc","num","55-64","f","all",3700,0,9400
"Afghanistan","AF","AFG","004",2018,"inc","num","55-64","m","all",3300,0,8200
"Afghanistan","AF","AFG","004",2018,"inc","num","65plus","f","all",3000,0,7400
"Afghanistan","AF","AFG","004",2018,"inc","num","65plus","m","all",4100,0,10000
"Afghanistan","AF","AFG","004",2018,"inc","num","all","a","all",70000,43000,98000
"Afghanistan","AF","AFG","004",2018,"inc","num","all","a","hiv",340,62,860
"Afghanistan","AF","AFG","004",2018,"inc","num","all","a","und",28000,18000,40000
"Afghanistan","AF","AFG","004",2018,"inc","num","all","f","all",36000,16000,56000
"Afghanistan","AF","AFG","004",2018,"inc","num","all","m","all",34000,15000,53000
"Albania","AL","ALB","008",2018,"inc","num","0-14","a","all",5,4,5
"Albania","AL","ALB","008",2018,"inc","num","0-14","f","all",0,0,0
"Albania","AL","ALB","008",2018,"inc","num","0-14","m","all",5,4,5
"Albania","AL","ALB","008",2018,"inc","num","0-4","f","all",0,0,0
"Albania","AL","ALB","008",2018,"inc","num","0-4","m","all",1,1,2
"Albania","AL","ALB","008",2018,"inc","num","15-24","f","all",24,13,35
"Albania","AL","ALB","008",2018,"inc","num","15-24","m","all",69,38,100
"Albania","AL","ALB","008",2018,"inc","num","15plus","a","all",500,430,580
"Albania","AL","ALB","008",2018,"inc","num","15plus","a","alc",74,11,190
"Albania","AL","ALB","008",2018,"inc","num","15plus","a","dia",18,5,39
"Albania","AL","ALB","008",2018,"inc","num","15plus","a","smk",86,7,260
"Albania","AL","ALB","008",2018,"inc","num","15plus","f","alc",5,2,11
"Albania","AL","ALB","008",2018,"inc","num","15plus","f","dia",4,2,8
"Albania","AL","ALB","008",2018,"inc","num","15plus","f","smk",4,1,10
"Albania","AL","ALB","008",2018,"inc","num","15plus","f","all",130,110,160
"Albania","AL","ALB","008",2018,"inc","num","15plus","m","all",370,300,440
"Albania","AL","ALB","008",2018,"inc","num","15plus","m","alc",68,28,120
"Albania","AL","ALB","008",2018,"inc","num","15plus","m","dia",13,6,23
"Albania","AL","ALB","008",2018,"inc","num","15plus","m","smk",81,28,160
"Albania","AL","ALB","008",2018,"inc","num","25-34","f","all",21,11,30
"Albania","AL","ALB","008",2018,"inc","num","25-34","m","all",75,41,110
"Albania","AL","ALB","008",2018,"inc","num","35-44","f","all",12,6,17
"Albania","AL","ALB","008",2018,"inc","num","35-44","m","all",31,17,45
"Albania","AL","ALB","008",2018,"inc","num","45-54","f","all",17,9,25
"Albania","AL","ALB","008",2018,"inc","num","45-54","m","all",49,27,72
"Albania","AL","ALB","008",2018,"inc","num","5-14","f","all",0,0,0
"Albania","AL","ALB","008",2018,"inc","num","5-14","m","all",3,2,5
"Albania","AL","ALB","008",2018,"inc","num","55-64","f","all",22,12,32
"Albania","AL","ALB","008",2018,"inc","num","55-64","m","all",49,27,72
"Albania","AL","ALB","008",2018,"inc","num","65plus","f","all",38,21,55
"Albania","AL","ALB","008",2018,"inc","num","65plus","m","all",94,52,140
"Albania","AL","ALB","008",2018,"inc","num","all","a","all",510,430,580
"Albania","AL","ALB","008",2018,"inc","num","all","a","hiv",7,4,12
"Albania","AL","ALB","008",2018,"inc","num","all","a","und",54,46,63
"Albania","AL","ALB","008",2018,"inc","num","all","f","all",130,110,160
"Albania","AL","ALB","008",2018,"inc","num","all","m","all",370,300,440
"Algeria","DZ","DZA","012",2018,"inc","num","0-14","a","all",2200,1600,2800
"Algeria","DZ","DZA","012",2018,"inc","num","0-14","f","all",1000,650,1400
"Algeria","DZ","DZA","012",2018,"inc","num","0-14","m","all",1100,720,1600
"Algeria","DZ","DZA","012",2018,"inc","num","0-4","f","all",560,92,1000
"Algeria","DZ","DZA","012",2018,"inc","num","0-4","m","all",670,110,1200
"Algeria","DZ","DZA","012",2018,"inc","num","15-24","f","all",3100,510,5700
"Algeria","DZ","DZA","012",2018,"inc","num","15-24","m","all",4100,670,7500
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","a","all",27000,20000,34000
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","a","alc",540,7,2200
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","a","dia",1600,270,4000
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","a","smk",2400,20,10000
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","f","alc",0,,
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","f","dia",640,220,1300
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","f","smk",43,6,110
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","f","all",11000,6900,15000
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","m","all",16000,10000,22000
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","m","alc",540,120,1300
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","m","dia",930,310,1900
"Algeria","DZ","DZA","012",2018,"inc","num","15plus","m","smk",2300,450,5700
"Algeria","DZ","DZA","012",2018,"inc","num","25-34","f","all",2500,410,4700
"Algeria","DZ","DZA","012",2018,"inc","num","25-34","m","all",4200,680,7700
"Algeria","DZ","DZA","012",2018,"inc","num","35-44","f","all",1600,270,3000
"Algeria","DZ","DZA","012",2018,"inc","num","35-44","m","all",3000,480,5500
"Algeria","DZ","DZA","012",2018,"inc","num","45-54","f","all",1000,160,1800
"Algeria","DZ","DZA","012",2018,"inc","num","45-54","m","all",2000,320,3700
"Algeria","DZ","DZA","012",2018,"inc","num","5-14","f","all",480,79,890
"Algeria","DZ","DZA","012",2018,"inc","num","5-14","m","all",470,77,870
"Algeria","DZ","DZA","012",2018,"inc","num","55-64","f","all",860,140,1600
"Algeria","DZ","DZA","012",2018,"inc","num","55-64","m","all",1400,220,2500
"Algeria","DZ","DZA","012",2018,"inc","num","65plus","f","all",1800,290,3300
"Algeria","DZ","DZA","012",2018,"inc","num","65plus","m","all",1500,250,2800
"Algeria","DZ","DZA","012",2018,"inc","num","all","a","all",29000,22000,37000
"Algeria","DZ","DZA","012",2018,"inc","num","all","a","hiv",250,120,430
"Algeria","DZ","DZA","012",2018,"inc","num","all","a","und",2700,2100,3500
"Algeria","DZ","DZA","012",2018,"inc","num","all","f","all",12000,7800,16000
"Algeria","DZ","DZA","012",2018,"inc","num","all","m","all",17000,11000,23000
"American Samoa","AS","ASM","016",2018,"inc","num","0-14","a","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","0-14","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","0-14","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","0-4","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","0-4","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","15-24","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","15-24","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","15plus","a","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","15plus","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","15plus","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","25-34","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","25-34","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","35-44","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","35-44","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","45-54","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","45-54","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","5-14","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","5-14","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","55-64","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","55-64","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","65plus","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","65plus","m","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","all","a","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","all","f","all",0,0,0
"American Samoa","AS","ASM","016",2018,"inc","num","all","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","0-14","a","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","0-14","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","0-14","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","0-4","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","0-4","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15-24","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15-24","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15plus","a","all",2,2,3
"Andorra","AD","AND","020",2018,"inc","num","15plus","a","alc",0,0,1
"Andorra","AD","AND","020",2018,"inc","num","15plus","a","dia",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15plus","a","smk",0,0,1
"Andorra","AD","AND","020",2018,"inc","num","15plus","f","alc",0,,
"Andorra","AD","AND","020",2018,"inc","num","15plus","f","dia",0,,
"Andorra","AD","AND","020",2018,"inc","num","15plus","f","smk",0,,
"Andorra","AD","AND","020",2018,"inc","num","15plus","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15plus","m","all",2,2,3
"Andorra","AD","AND","020",2018,"inc","num","15plus","m","alc",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15plus","m","dia",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","15plus","m","smk",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","25-34","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","25-34","m","all",2,2,3
"Andorra","AD","AND","020",2018,"inc","num","35-44","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","35-44","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","45-54","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","45-54","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","5-14","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","5-14","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","55-64","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","55-64","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","65plus","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","65plus","m","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","all","a","all",2,2,3
"Andorra","AD","AND","020",2018,"inc","num","all","f","all",0,0,0
"Andorra","AD","AND","020",2018,"inc","num","all","m","all",2,2,3
"Angola","AO","AGO","024",2018,"inc","num","0-14","a","all",18000,9600,26000
"Angola","AO","AGO","024",2018,"inc","num","0-14","f","all",8400,3100,14000
"Angola","AO","AGO","024",2018,"inc","num","0-14","m","all",9300,3500,15000
"Angola","AO","AGO","024",2018,"inc","num","0-4","f","all",4500,0,11000
"Angola","AO","AGO","024",2018,"inc","num","0-4","m","all",5500,0,13000
"Angola","AO","AGO","024",2018,"inc","num","15-24","f","all",7500,0,18000
"Angola","AO","AGO","024",2018,"inc","num","15-24","m","all",12000,0,30000
"Angola","AO","AGO","024",2018,"inc","num","15plus","a","all",92000,50000,133000
"Angola","AO","AGO","024",2018,"inc","num","15plus","a","alc",12000,5,66000
"Angola","AO","AGO","024",2018,"inc","num","15plus","a","dia",3700,40,15000
"Angola","AO","AGO","024",2018,"inc","num","15plus","f","alc",1300,70,4300
"Angola","AO","AGO","024",2018,"inc","num","15plus","f","dia",1400,140,4100
"Angola","AO","AGO","024",2018,"inc","num","15plus","f","all",34000,13000,56000
"Angola","AO","AGO","024",2018,"inc","num","15plus","m","all",57000,21000,93000
"Angola","AO","AGO","024",2018,"inc","num","15plus","m","alc",11000,800,35000
"Angola","AO","AGO","024",2018,"inc","num","15plus","m","dia",2300,210,6900
"Angola","AO","AGO","024",2018,"inc","num","25-34","f","all",8000,0,19000
"Angola","AO","AGO","024",2018,"inc","num","25-34","m","all",14000,0,33000
"Angola","AO","AGO","024",2018,"inc","num","35-44","f","all",7800,0,19000
"Angola","AO","AGO","024",2018,"inc","num","35-44","m","all",13000,0,32000
"Angola","AO","AGO","024",2018,"inc","num","45-54","f","all",4900,0,12000
"Angola","AO","AGO","024",2018,"inc","num","45-54","m","all",8400,0,20000
"Angola","AO","AGO","024",2018,"inc","num","5-14","f","all",3900,0,9300
"Angola","AO","AGO","024",2018,"inc","num","5-14","m","all",3800,0,9100
"Angola","AO","AGO","024",2018,"inc","num","55-64","f","all",3400,0,8100
"Angola","AO","AGO","024",2018,"inc","num","55-64","m","all",5800,0,14000
"Angola","AO","AGO","024",2018,"inc","num","65plus","f","all",2700,0,6300
"Angola","AO","AGO","024",2018,"inc","num","65plus","m","all",3800,0,9200
"Angola","AO","AGO","024",2018,"inc","num","all","a","all",109000,67000,152000
"Angola","AO","AGO","024",2018,"inc","num","all","a","hiv",9800,4100,18000
"Angola","AO","AGO","024",2018,"inc","num","all","a","und",38000,24000,54000
"Angola","AO","AGO","024",2018,"inc","num","all","f","all",43000,20000,66000
"Angola","AO","AGO","024",2018,"inc","num","all","m","all",67000,31000,103000
"Anguilla","AI","AIA","660",2018,"inc","num","0-14","a","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","0-14","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","0-14","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","0-4","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","0-4","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","15-24","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","15-24","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","15plus","a","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","15plus","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","15plus","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","25-34","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","25-34","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","35-44","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","35-44","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","45-54","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","45-54","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","5-14","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","5-14","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","55-64","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","55-64","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","65plus","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","65plus","m","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","all","a","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","all","f","all",0,0,0
"Anguilla","AI","AIA","660",2018,"inc","num","all","m","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","0-14","a","all",1,1,1
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","0-14","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","0-14","m","all",1,1,1
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","0-4","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","0-4","m","all",1,1,1
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15-24","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15-24","m","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","a","all",5,4,5
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","a","alc",0,0,1
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","a","dia",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","f","alc",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","f","dia",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","f","all",2,2,3
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","m","all",2,2,3
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","m","alc",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","15plus","m","dia",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","25-34","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","25-34","m","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","35-44","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","35-44","m","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","45-54","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","45-54","m","all",1,1,1
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","5-14","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","5-14","m","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","55-64","f","all",2,2,3
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","55-64","m","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","65plus","f","all",0,0,0
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","65plus","m","all",1,1,1
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","all","a","all",6,5,7
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","all","f","all",2,2,3
"Antigua and Barbuda","AG","ATG","028",2018,"inc","num","all","m","all",3,3,4
"Argentina","AR","ARG","032",2018,"inc","num","0-14","a","all",1100,930,1300
"Argentina","AR","ARG","032",2018,"inc","num","0-14","f","all",540,420,670
"Argentina","AR","ARG","032",2018,"inc","num","0-14","m","all",570,440,700
"Argentina","AR","ARG","032",2018,"inc","num","0-4","f","all",210,96,310
"Argentina","AR","ARG","032",2018,"inc","num","0-4","m","all",250,120,390
"Argentina","AR","ARG","032",2018,"inc","num","15-24","f","all",1200,570,1900
"Argentina","AR","ARG","032",2018,"inc","num","15-24","m","all",1500,690,2200
"Argentina","AR","ARG","032",2018,"inc","num","15plus","a","all",11000,9000,13000
"Argentina","AR","ARG","032",2018,"inc","num","15plus","a","alc",1500,210,4100
"Argentina","AR","ARG","032",2018,"inc","num","15plus","a","dia",500,140,1100
"Argentina","AR","ARG","032",2018,"inc","num","15plus","a","smk",1200,97,3700
"Argentina","AR","ARG","032",2018,"inc","num","15plus","f","alc",290,96,590
"Argentina","AR","ARG","032",2018,"inc","num","15plus","f","dia",210,93,380
"Argentina","AR","ARG","032",2018,"inc","num","15plus","f","all",4500,3500,5600
"Argentina","AR","ARG","032",2018,"inc","num","15plus","f","smk",380,92,850
"Argentina","AR","ARG","032",2018,"inc","num","15plus","m","alc",1200,470,2400
"Argentina","AR","ARG","032",2018,"inc","num","15plus","m","dia",290,130,520
"Argentina","AR","ARG","032",2018,"inc","num","15plus","m","smk",830,220,1900
"Argentina","AR","ARG","032",2018,"inc","num","15plus","m","all",6200,4800,7600
"Argentina","AR","ARG","032",2018,"inc","num","25-34","f","all",1100,510,1700
"Argentina","AR","ARG","032",2018,"inc","num","25-34","m","all",1400,660,2100
"Argentina","AR","ARG","032",2018,"inc","num","35-44","f","all",770,360,1200
"Argentina","AR","ARG","032",2018,"inc","num","35-44","m","all",1000,490,1600
"Argentina","AR","ARG","032",2018,"inc","num","45-54","f","all",530,250,820
"Argentina","AR","ARG","032",2018,"inc","num","45-54","m","all",860,410,1300
"Argentina","AR","ARG","032",2018,"inc","num","5-14","f","all",340,160,520
"Argentina","AR","ARG","032",2018,"inc","num","5-14","m","all",320,150,490
"Argentina","AR","ARG","032",2018,"inc","num","55-64","f","all",430,200,660
"Argentina","AR","ARG","032",2018,"inc","num","55-64","m","all",770,360,1200
"Argentina","AR","ARG","032",2018,"inc","num","65plus","f","all",490,230,750
"Argentina","AR","ARG","032",2018,"inc","num","65plus","m","all",680,320,1000
"Argentina","AR","ARG","032",2018,"inc","num","all","a","all",12000,10000,14000
"Argentina","AR","ARG","032",2018,"inc","num","all","a","hiv",800,430,1300
"Argentina","AR","ARG","032",2018,"inc","num","all","a","und",920,780,1100
"Argentina","AR","ARG","032",2018,"inc","num","all","f","all",5100,4000,6100
"Argentina","AR","ARG","032",2018,"inc","num","all","m","all",6800,5400,8200
"Armenia","AM","ARM","051",2018,"inc","num","0-14","a","all",46,34,58
"Armenia","AM","ARM","051",2018,"inc","num","0-14","f","all",18,12,23
"Armenia","AM","ARM","051",2018,"inc","num","0-14","m","all",29,19,38
"Armenia","AM","ARM","051",2018,"inc","num","0-4","f","all",6,2,11
"Armenia","AM","ARM","051",2018,"inc","num","0-4","m","all",13,3,22
"Armenia","AM","ARM","051",2018,"inc","num","15-24","f","all",13,3,22
"Armenia","AM","ARM","051",2018,"inc","num","15-24","m","all",99,24,170
"Armenia","AM","ARM","051",2018,"inc","num","15plus","a","all",870,640,1100
"Armenia","AM","ARM","051",2018,"inc","num","15plus","a","alc",130,8,430
"Armenia","AM","ARM","051",2018,"inc","num","15plus","a","dia",45,7,120
"Armenia","AM","ARM","051",2018,"inc","num","15plus","a","smk",150,3,570
"Armenia","AM","ARM","051",2018,"inc","num","15plus","f","alc",9,3,18
"Armenia","AM","ARM","051",2018,"inc","num","15plus","f","dia",9,4,17
"Armenia","AM","ARM","051",2018,"inc","num","15plus","f","smk",1,0,3
"Armenia","AM","ARM","051",2018,"inc","num","15plus","f","all",190,130,250
"Armenia","AM","ARM","051",2018,"inc","num","15plus","m","all",680,460,900
"Armenia","AM","ARM","051",2018,"inc","num","15plus","m","alc",120,44,250
"Armenia","AM","ARM","051",2018,"inc","num","15plus","m","dia",35,14,65
"Armenia","AM","ARM","051",2018,"inc","num","15plus","m","smk",150,43,320
"Armenia","AM","ARM","051",2018,"inc","num","25-34","f","all",38,9,66
"Armenia","AM","ARM","051",2018,"inc","num","25-34","m","all",94,23,160
"Armenia","AM","ARM","051",2018,"inc","num","35-44","f","all",43,10,75
"Armenia","AM","ARM","051",2018,"inc","num","35-44","m","all",120,28,200
"Armenia","AM","ARM","051",2018,"inc","num","45-54","f","all",26,6,46
"Armenia","AM","ARM","051",2018,"inc","num","45-54","m","all",110,27,190
"Armenia","AM","ARM","051",2018,"inc","num","5-14","f","all",11,3,20
"Armenia","AM","ARM","051",2018,"inc","num","5-14","m","all",16,4,29
"Armenia","AM","ARM","051",2018,"inc","num","55-64","f","all",43,10,75
"Armenia","AM","ARM","051",2018,"inc","num","55-64","m","all",190,45,330
"Armenia","AM","ARM","051",2018,"inc","num","65plus","f","all",31,8,55
"Armenia","AM","ARM","051",2018,"inc","num","65plus","m","all",75,18,130
"Armenia","AM","ARM","051",2018,"inc","num","all","a","all",920,690,1100
"Armenia","AM","ARM","051",2018,"inc","num","all","a","hiv",95,52,150
"Armenia","AM","ARM","051",2018,"inc","num","all","a","und",79,60,100
"Armenia","AM","ARM","051",2018,"inc","num","all","f","all",210,140,280
"Armenia","AM","ARM","051",2018,"inc","num","all","m","all",710,490,930
"Aruba","AW","ABW","533",2018,"inc","num","0-14","a","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","0-14","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","0-14","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","0-4","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","0-4","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","15-24","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","15-24","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","15plus","a","all",6,5,7
"Aruba","AW","ABW","533",2018,"inc","num","15plus","f","all",1,1,1
"Aruba","AW","ABW","533",2018,"inc","num","15plus","m","all",5,4,5
"Aruba","AW","ABW","533",2018,"inc","num","25-34","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","25-34","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","35-44","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","35-44","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","45-54","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","45-54","m","all",2,2,3
"Aruba","AW","ABW","533",2018,"inc","num","5-14","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","5-14","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","55-64","f","all",1,1,1
"Aruba","AW","ABW","533",2018,"inc","num","55-64","m","all",2,2,3
"Aruba","AW","ABW","533",2018,"inc","num","65plus","f","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","65plus","m","all",0,0,0
"Aruba","AW","ABW","533",2018,"inc","num","all","a","all",6,5,7
"Aruba","AW","ABW","533",2018,"inc","num","all","f","all",1,1,1
"Aruba","AW","ABW","533",2018,"inc","num","all","m","all",5,4,5
"Australia","AU","AUS","036",2018,"inc","num","0-14","a","all",56,48,65
"Australia","AU","AUS","036",2018,"inc","num","0-14","f","all",34,27,42
"Australia","AU","AUS","036",2018,"inc","num","0-14","m","all",22,17,27
"Australia","AU","AUS","036",2018,"inc","num","0-4","f","all",22,11,33
